experiment,mode,seed,shots,max_rounds,gamma_x,chi,sigma_z,zeta,eta_t,t_m,t_r,tau_int,p_m,p_r,alpha_pr_over_pm,k,k_star,k_star_naive,lifetime_time,lifetime_time_median,lifetime_time_ci_low,lifetime_time_ci_high,lifetime_rounds,logical_failure_prob,survival_prob,avg_measurements_to_fail,measurement_efficiency,gain_vs_full,measurement_gain_vs_full,gamma_lphi,gamma_lphi_ci_low,gamma_lphi_ci_high,gamma_lphi_ratio_vs_full,safe_zone,coherence_time,coherence_value,notes
phase_diagram_pmpr,autonomous_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.001,0.001,,3,3,3,19.575,20.0,18.83599042371147,20.31400957628853,19.575,0.05,0.95,5.85,3.3461538461538463,1.0951048951048952,3.336793975255514,,,,,,,,naive_best_gain=1.029371
phase_diagram_pmpr,naive_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.001,0.001,,3,3,3,18.4,20.0,16.945070413193783,19.854929586806215,18.4,0.15,0.85,5.45,3.3761467889908254,1.0293706293706293,3.3667030217488927,,,,,,,,auto_best_gain=1.095105
phase_diagram_pmpr,autonomous_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.1,0.001,,3,3,3,19.575,20.0,18.83599042371147,20.31400957628853,19.575,0.05,0.95,5.85,3.3461538461538463,1.3248730964467004,3.3065208902772354,,,,,,,,naive_best_gain=1.096447
phase_diagram_pmpr,naive_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.1,0.001,,3,3,3,16.2,20.0,14.411874380595917,17.98812561940408,16.2,0.525,0.475,4.875,3.323076923076923,1.0964467005076142,3.283717297930495,,,,,,,,auto_best_gain=1.324873
phase_diagram_pmpr,autonomous_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.001,0.1,,3,3,3,18.65,20.0,17.403354819875275,19.89664518012472,18.65,0.15,0.85,5.575,3.3452914798206272,1.3763837638376382,3.2959144838085144,,,,,,,,naive_best_gain=1.274908
phase_diagram_pmpr,naive_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.001,0.1,,3,3,3,17.275,20.0,15.503772995191156,19.04622700480884,17.275,0.275,0.725,5.125,3.370731707317073,1.2749077490774905,3.320979209792098,,,,,,,,auto_best_gain=1.376384
phase_diagram_pmpr,autonomous_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.1,0.1,,3,3,3,18.65,20.0,17.403354819875275,19.89664518012472,18.65,0.15,0.85,5.575,3.3452914798206272,1.5349794238683125,3.3039915850080273,,,,,,,,naive_best_gain=1.263374
phase_diagram_pmpr,naive_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.1,0.1,,3,3,3,15.35,18.5,13.403173759613763,17.296826240386235,15.35,0.55,0.44999999999999996,4.65,3.301075268817204,1.2633744855967077,3.260321253152794,,,,,,,,auto_best_gain=1.534979
