experiment,mode,seed,shots,max_rounds,gamma_x,chi,sigma_z,zeta,eta_t,t_m,t_r,tau_int,p_m,p_r,alpha_pr_over_pm,k,k_star,k_star_naive,lifetime_time,lifetime_time_median,lifetime_time_ci_low,lifetime_time_ci_high,lifetime_rounds,logical_failure_prob,survival_prob,avg_measurements_to_fail,measurement_efficiency,gain_vs_full,measurement_gain_vs_full,gamma_lphi,gamma_lphi_ci_low,gamma_lphi_ci_high,gamma_lphi_ratio_vs_full,safe_zone,coherence_time,coherence_value,notes
phase_diagram_pmpr,autonomous_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.001,0.001,,2,2,2,19.65,20.0,18.964,20.336,19.65,0.025,0.975,9.8,2.0051020408163263,1.0993006993006993,1.9994933637790777,,,,,,,,naive_best_gain=1.089510
phase_diagram_pmpr,naive_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.001,0.001,,2,2,2,19.475,20.0,18.63581481827265,20.314185181727353,19.475,0.075,0.925,9.675,2.012919896640827,1.0895104895104897,2.007289351475398,,,,,,,,auto_best_gain=1.099301
phase_diagram_pmpr,autonomous_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.1,0.001,,2,2,2,19.65,20.0,18.964,20.336,19.65,0.025,0.975,9.8,2.0051020408163263,1.32994923857868,1.9813529472702782,,,,,,,,naive_best_gain=1.121827
phase_diagram_pmpr,naive_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.1,0.001,,2,2,2,16.575,20.0,14.876303131432199,18.2736968685678,16.575,0.45,0.55,8.15,2.0337423312883436,1.1218274111675126,2.0096540126436424,,,,,,,,auto_best_gain=1.329949
phase_diagram_pmpr,autonomous_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.001,0.1,,2,2,2,19.3,20.0,18.339800020828996,20.260199979171006,19.3,0.05,0.95,9.625,2.0051948051948054,1.4243542435424354,1.975597833900417,,,,,,,,naive_best_gain=1.304428
phase_diagram_pmpr,naive_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.001,0.1,,2,2,2,17.675,20.0,16.16755428298609,19.182445717013913,17.675,0.3,0.7,8.725,2.025787965616046,1.3044280442804428,1.9958870362342593,,,,,,,,auto_best_gain=1.424354
phase_diagram_pmpr,autonomous_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.1,0.1,,2,2,3,19.3,20.0,18.339800020828996,20.260199979171006,19.3,0.05,0.95,9.625,2.0051948051948054,1.5884773662551441,1.9804393137726475,,,,,,,,naive_best_gain=1.263374
phase_diagram_pmpr,naive_sparse,11,40,20,0.03,4.0,0.05,0.05,1.0,,,1.0,0.1,0.1,,3,2,3,15.35,18.5,13.403173759613763,17.296826240386235,15.35,0.55,0.44999999999999996,4.65,3.301075268817204,1.2633744855967077,3.260321253152794,,,,,,,,auto_best_gain=1.588477
